197769
46943477 28266425
28024156 3316797
10106326 15662504
43270052 15653058
45892633 26017850
38668472 33558056
46940574 33194471
5893283 14386447
44973196 11100170
15119712 7449771
27705241 9933023
46322627 13952738
45094960 1416272
45866336 21875516
27251092 14471618
28798744 6524867
5966924 31543915
34844917 28117057
25162150 1262157
36065416 19413783
48647071 22249448
33404116 28051687
27604986 7416572
49445268 5526742
47573689 20695790
32248733 16449275
3164992 18562543
44499715 10929151
30258630 3368792
50750967 32492075
42991802 17897867
16966384 19846338
17158065 12789610
25985808 16071413
6414369 26754306
38071420 29996524
30619404 16063845
1405372 32307875
8302115 5512649
25782800 17343312
5256039 2720680
50131821 28234960
27016855 13844101
10972339 27999154
8292401 20668180
5018757 23031595
42096047 29732638
16386071 27931594
13731572 12384350
44291370 32350866
3089403 22971157
25237667 31444892
11687662 3975703
114401 27696769
35552525 10532556
45508115 11236054
42009519 19807095
23642182 12695222
33179948 19426830
44452245 10416496
8971778 33066302
12489089 31233817
8373690 28470074
46099947 23241740
42114502 27406891
16555876 33785107
44202379 2366976
2970226 19171636
40733138 28783047
2929533 27015763
29429373 10955670
25441970 13143360
32460105 6586136
43649328 23837339
25842992 4893167
38589876 19270017
15497171 24983674
32198206 22925619
40537748 22462187
21714213 11284379
19691931 33174934
13812880 24695186
50033707 26293247
957375 23049929
50225009 31641937
211142 33844416
48677075 22298515
26734343 7075690
24477271 19848030
31028069 5472289
16380605 19699503
45174878 1937226
32403998 29011328
24281385 10099247
33536056 17594386
40544695 33524464
29760975 17337419
48876322 31368529
27051693 8683513
10908209 29704328
22963797 10010535
5644803 12505540
28533575 3483596
23155088 28837425
19556681 17989458
4432334 13185971
45538406 7550240
20300989 29458873
27423140 23533319
45926945 11628639
46439855 18034020
11667082 11819120
10918941 22018130
41947961 33085903
43911490 32494293
28240391 17306603
37144960 12985379
36336158 4576654
8466283 26903474
4102119 33360266
35509164 17317525
23658253 13472138
30500257 1558206
16145154 21950749
29601839 10373681
43695863 5461649
5894663 22956182
25834491 895093
7172424 15393777
42754472 486841
46522693 13940759
27489387 17658044
35081952 17435873
5028569 29452226
19869364 18380882
44021106 29974250
40509944 20652434
43754409 675177
38850532 30145044
46308036 10707638
48840494 23346376
25214869 15164288
16431221 10352516
12407260 12946040
29719971 16863548
12221211 32253022
44741324 4465808
41993241 32605462
45220750 14106901
37349383 12146790
43071107 3982521
23413787 14887409
43054786 5161998
30690227 7039610
41010127 18782436
6656496 15076069
38504295 31511829
47022586 25146461
13093067 25165265
35310144 3954949
27314044 12644735
42018091 32369748
34795367 32439679
5973432 23311129
6416845 12138867
12675532 12157899
15298352 25201097
1611815 27676757
23750708 17022927
46150125 7223778
5297975 11255792
42768974 17693776
32216635 29089699
26698760 9072463
9947673 4955231
16081053 17409361
28286865 15905698
33712976 31966030
32370239 10800980
5155021 26184551
24255468 23366257
4393102 32987461
6611951 13706796
5292465 2273830
43718273 1343154
28117234 7801804
14038779 32700133
5749167 12254769
45375764 32930890
15037381 8190973
24234253 31399004
43021503 4660808
40645662 19917366
26641198 16745898
27600082 71012
36317588 32062419
22112404 4336043
3269113 21231128
15470394 8907228
44052307 12197382
46277497 16884877
7658298 13330473
25453363 14045547
5657071 14158519
45337225 31269247
43860979 835018
2615465 25166492
31040291 33237206
35982119 8511421
16770402 27719330
21396112 23733493
44646809 1758219
23677199 206743
15957828 25373305
18260325 31525554
45589723 23484684
15169171 32918181
32934264 27298326
41527656 27706379
29893942 16491553
43562541 6234759
22825781 16803355
16517246 7265246
6736825 30395890
42131592 26554322
19908000 9386161
28613396 31129890
14262717 33953776
46415690 12031749
40077839 27867060
3573796 25964095
19993204 17581162
45763165 7632
25552674 10353845
29483436 3186737
19617882 634087
25414982 15958080
431346 32496218
22589130 14355130
34390864 3101616
16910607 20466671
47290344 33494355
24776016 20809861
25500764 8806754
44500554 18956335
30070387 18646143
38794372 21435554
36190140 32436819
26912035 10271131
9671879 32577194
45304206 17792267
30928910 11638715
24553881 5642335
11581233 22717454
44530318 11443565
48151510 26045669
21943774 14015520
29566624 3056709
25308341 2817964
1470248 31262483
43600481 14061583
31975321 18476803
12667497 21395455
35710004 4658196
29942196 4511494
44855685 11256239
36337560 19993151
18358870 23451914
23030902 16874392
45721956 4967273
20343551 1694024
8172606 13694882
23110740 13314824
25039844 8292169
5470485 25741633
45516900 15248558
10081280 25465693
20901524 1503055
32007396 15502797
27200930 29375452
46336706 8904875
28097243 1866553
29261655 6071523
6727221 23202613
31978026 26945338
48945294 16414947
16874010 24959914
1722947 32860962
31614311 5575061
47407607 31036015
8994980 7362571
44102470 1985307
44424906 9827885
29619522 7378128
29604082 1698226
11271176 33312671
42217762 27755224
25616288 16969244
32404279 28443005
19500578 885273
45236131 29787858
22713183 7209162
18844661 6945568
25041055 10033002
28833414 6738812
36791369 31841221
30820344 9796491
13494076 27212508
6700808 3956918
407519 2592330
33568235 1600539
30199759 12668593
34790936 26903761
46938002 27338903
5589021 33793610
16368807 20612177
31919474 18735096
31878088 6025541
34821715 28414708
42636500 17958689
48861436 16835101
21545649 22671723
45841046 7877988
47827521 25245227
44986163 11477618
36278798 28258959
44619291 26608459
5838710 15309158
45470028 16872738
49022085 21763230
49534573 31526072
21702082 22743935
26745853 21704369
25299746 13994109
6802460 8026223
36509544 20677872
10143120 33808146
11744376 10464585
36789698 30207196
45651911 22590013
49650208 31803338
35088324 2223841
18779554 23252601
15549000 8429512
24944825 27034424
45723857 8277274
28069937 26743730
45034174 16119127
49049774 28486638
1663877 32182247
32995887 24360822
16687506 16588385
461181 1819525
10617387 10524098
5950250 13834694
7839432 11159713
34072302 25734906
44421249 13574243
279921 30355658
8775598 22896724
25333911 10089667
30470288 7830012
30383819 31204989
16602456 12610099
19338528 32261813
48041172 29856737
45253788 26918975
31349163 28497285
43941854 4445530
19962741 18483063
43648171 4599118
41198008 32535177
32923644 32232656
43491211 8762097
30705046 30098622
43130289 10519807
30242068 12307483
26326938 7456975
35507707 4403227
5132307 21248035
42190180 27877708
43397073 12347012
22339647 454676
36794564 8027451
45702227 27356466
27181491 23134986
7730023 30211212
47991122 30193844
27246875 16837440
16223066 19486329
45401779 30685
8682340 4945599
42930574 7717995
6812640 8217096
24771315 27368725
14285929 24445892
26987745 16555631
20508480 33331437
3029918 25219834
27304354 15952048
2280586 6718768
37233998 15063905
5520604 13181450
6641503 22261622
30250196 854560
44123275 8253474
45944988 1507764
36445046 18941517
8036841 33493775
26240676 8112210
46125398 24076585
25730115 76803
20469154 21383281
18917223 22343981
49254260 21799297
47951987 26400893
36931089 30306390
886880 24358718
47617540 24185491
42863468 20460060
46820900 30443765
25482182 6484590
46054307 17011722
16584612 25545346
6965939 32920775
11371012 26710030
28102171 18466382
1661134 22216219
48334678 30721014
7972143 20514717
47688679 25928287
18844028 30171005
10193491 32667542
28599327 24559364
21056976 13607465
46124983 18445421
33848167 24274347
28044674 21546492
28828449 6614078
47330222 25055562
44346026 13505473
46292809 13743702
26118135 29294567
33531012 32995974
44152698 16843306
21018541 26006461
12459201 27740233
49689238 22856657
29872110 31782745
45839464 17454655
39277839 27978490
19557858 21607083
26949876 15010391
17348208 21121736
33009127 26637311
45542261 21605093
2987028 17878629
36001690 32538299
45641051 724111
25033928 12376597
50909153 24089172
10152247 32595166
5102368 26586880
24204065 13046231
43519710 5714317
7524523 3711885
44476840 13970008
42862060 2014738
11553364 30908116
19871780 12369727
9479282 25472677
27268970 9316767
45575567 32375100
46627453 27864501
23421527 28108242
48824036 17900909
35047556 29548888
18461001 13772821
27281893 5279083
37637268 33546831
11528637 14174867
21103625 28391458
17830534 12325755
25143654 2678489
9708055 22795007
28260947 15793017
25462143 10846667
23814105 15326379
28081960 13915347
26302609 13727537
9078531 22890553
4187478 29657705
20872418 5706649
4210127 28869234
729755 27986281
47492708 32640474
9935090 13650356
13875649 22276770
9641196 28209693
31497882 15371504
15059279 32278549
11663649 29224407
37610832 24868637
43576048 2667114
22823399 26986379
19199517 31545357
46442924 26823949
13758823 12840898
30697476 3636818
30560928 17048694
46033267 25358232
44197829 2856456
11418670 26302746
44218964 11022340
29687066 835937
30898529 2017819
45329648 11082632
20866524 11049246
29819351 1023267
42780593 2486498
45718758 22273051
40691575 33084660
46401466 16199046
44977897 9494162
20401906 4141657
45324086 19990504
7225754 16489658
40671854 19544203
42396690 22139491
21585937 23301750
21849028 823562
2538637 24642989
11601911 11128229
46461241 28492902
44460774 1445539
43777781 12609647
25846324 3751210
28132620 13754989
32389830 16781431
45032981 6491451
28013282 13091539
6084877 26177059
31370431 22991853
46238156 33336991
42238005 31724300
3547213 23235247
5319449 11971651
43510502 21816129
4267692 14844219
48323904 21996780
45896661 22553526
28117820 1706502
41372708 14662799
26138193 31756403
1284948 31906938
33854494 17331249
15185682 14942250
29333591 9484831
49583382 22160763
41940141 21301391
44469859 17103247
8337552 9705921
25192832 3395299
23605532 22113878
1817241 26507381
25438327 2833519
34062115 485240
20342614 1757537
30197185 24144513
39602971 29850742
39505131 25859615
8308768 3607632
30529788 10925736
19850693 3880968
34191659 25056386
46570959 25495063
25579379 477712
9043665 33136393
37913240 10775149
7987489 12426039
6549685 22544593
44001219 14971697
11911331 33917061
24532706 31029991
20435504 24606314
47278080 31271920
49535569 22633410
45446380 29306422
26098801 6388299
44071058 14066646
20648374 14566241
23801759 624956
47389775 31757426
13153428 33910869
45716208 8535706
18463247 30162445
46760487 21348867
6722339 21939115
31228626 32581196
45792987 5612265
37294217 20362695
8347876 11369796
45668730 5036651
39778414 7513708
48042919 31421669
12094933 28663370
48056094 29785067
34193733 24384294
35588153 30396660
23811094 33540834
1056750 21369308
24522194 18036104
8815030 8854417
44870567 10155151
35412562 32386462
25338959 16080240
45193704 19350822
569365 28620420
37490846 27055509
8369605 32256452
43242027 7253116
34950758 24541713
43596947 8546335
50612951 23832901
29553424 6414456
22512782 26106853
43082694 4754429
23521936 5806373
14752915 9556006
6651093 32941840
40271987 31255238
24332561 12607234
26527718 18122701
33811430 27116551
33862189 30796393
35190279 21956392
18479046 13982034
28739466 18361283
45050746 6788381
45582557 14845368
8883691 27743530
22773444 3160036
17346153 14999595
25180232 97155
7162874 5146154
24051213 14729476
16850702 7666182
14203503 11502809
34280892 3857196
28738762 8834279
44976756 15400470
36853589 30062015
25168713 28996089
43611901 5020461
33945125 30178504
31110330 8680875
21449865 33139615
32417216 13301738
44413334 4766039
30848366 33393988
26902173 16145565
31265926 22068217
43157481 8294898
22168805 13044984
30498281 12225977
27623901 15554
24593986 386061
43586401 17158399
40066012 6698784
45965534 32632481
17625309 11558034
38953956 33199218
32628021 27982700
5389729 31332638
27461377 1583784
48088949 29084509
9128962 11023130
27125694 801562
40269069 19176461
15664391 12400864
16716294 12219275
15381367 7439036
37848119 19505856
25030063 28844224
35755315 17439755
13001756 28086433
7035593 2872352
8400126 27303966
25402378 2982846
19501236 33266293
42001900 22506190
2361473 25357320
44738638 1102060
3264111 20935167
13820340 33071053
23041721 17228374
21637422 24700225
9975927 21778837
49977585 30000312
45849067 16367250
17812658 30001082
9167454 32448006
38665539 28315411
9632736 5283245
48935656 23458367
37651607 21116105
7733707 23704887
44105544 17498090
37527300 32550787
25511200 2108550
16096047 23049605
25898989 23470714
7236729 3063546
19681418 4525502
30094630 1622890
49788471 21422410
30301645 17494415
31551750 23753493
7368039 31157117
44690872 12506887
36123582 20875271
35237905 29940140
9794464 5559001
26144228 13216888
24370493 32898098
21989775 1441562
40338595 21406174
22945873 31706205
43709045 25676754
33661472 10263344
50880491 24738903
41559444 29842773
50787905 26440111
39788050 30169900
35825201 6168422
27246398 27535230
13566929 31134323
40327313 33130149
25492123 16338114
19705693 28367108
4073090 25106212
39388868 21626723
7494399 10782414
13648189 3820824
6970977 10763745
4232725 26986656
17332813 3523593
50869028 30006979
18901595 30205146
31057201 11824742
32883491 30859139
10051326 16774444
29171197 9347250
26259767 16246283
23804322 8264231
40530596 7536154
29762048 7575912
25660304 15397997
11030941 23055262
27280012 16663055
32278707 32816005
10805103 11274509
22924012 17371827
31199440 33722918
43829589 1181894
18191931 23656496
47836659 24466000
7760556 12294387
19777351 33661620
16683427 17568391
21653835 19129810
19194396 25606527
44379416 22196755
14837622 28714396
27692719 23702010
42747489 32364340
11390335 24376220
36754688 5482220
31792985 15663997
10657614 16921695
45692092 23383797
42125953 26962688
22824868 13166055
43882661 21716994
50812903 22065569
28991790 17218321
17878861 4082181
14311634 7835008
24672456 13725696
30269794 12037757
44904067 14766072
36768172 30025629
27719776 8844962
34114676 24304969
24261566 13572650
36744020 25363289
12676480 4522415
44084329 4660385
44333848 22444438
38400539 5106059
35103130 29692003
21929961 7593112
16693527 15248697
14631886 25285464
12614091 28633225
22878339 27181806
46880621 33693071
30258055 4066606
34054013 432165
50736978 31726423
13012824 29259894
48104959 33409879
31054390 13762900
19847846 7796529
29019062 5148117
16914413 23046063
11484221 23785524
14984452 12629294
44276430 3354955
47674222 30194248
45929444 13560083
46465534 16225690
22856529 12679485
8333205 11544088
35423756 31927442
14486486 6640657
9782878 26353753
28921023 8739392
39827200 22543546
24173300 21358930
30876009 2517878
1263153 32618635
11919124 26207806
2891189 28612508
46202434 19676013
39445901 25387012
43680575 2014487
44978746 10566161
11195499 31832429
22654018 2252909
36677960 30040931
46100620 19793061
30962500 2852995
45869267 21737837
47289741 31974553
38316281 30316675
35562522 17766060
48666785 26145310
48363712 26557229
10212823 28150874
31632801 15114264
36870327 29092805
25708132 6951334
46547108 32035524
34938365 20837359
18044258 9178042
29972418 8907473
19821735 33146881
37856199 10856087
9872858 5697384
6861985 25828546
36863534 31072083
19889044 32374855
43679501 15977860
37970784 30882121
22435789 27467055
14246528 12506354
43997120 6576854
45639434 29472396
604491 24098691
20653344 26569998
6539373 13643531
3342000 30161335
46914869 24526663
40484832 25084444
23381540 3460388
42799554 4391755
4701546 19367921
14516445 31905517
48925339 33803021
30162336 16091510
43058206 26887424
6198586 14627910
26045059 5513383
44812871 12092222
20049717 24461949
30703769 27865916
1719890 30193973
46370198 17637781
15784743 10371085
31462355 17274783
25574029 13677537
31523665 8520689
39118053 7320283
44625106 18173586
11886953 4636054
12633093 31821481
46260259 7937310
43528834 5135189
27700815 13557970
1024117 22940623
47931188 27494894
46661614 31634817
7391615 31842091
12491030 9624848
3262789 25657493
41568214 25307947
5420321 31697841
34064406 17713928
28969892 15883224
15719090 32676534
49515843 15513466
47892367 28951353
2037692 30205239
35479488 24548172
47878596 25871954
43540183 9569759
24276529 13819083
27966138 4260232
49995101 30347942
47179892 29713220
45145445 6416413
25293857 27814463
14840819 21397949
32216567 17167223
17120495 24176582
45663926 30682063
10762202 20254661
43926141 6723183
27085717 10665524
44371650 20749181
46459777 13310954
29459033 16651588
43662452 11844229
29765288 33416273
43592754 8428396
6871937 32216042
19028003 21514956
49235313 25497773
48607695 20600930
48367151 29378991
31989294 27139524
26753286 20148518
47859255 26469323
7593098 32036295
